"id","host_response_time","host_response_rate","host_is_superhost","host_identity_verified","host_listings_count","neighbourhood_group_cleansed","room_type","guests_included","accommodates","bathrooms","bedrooms","beds","bed_type","price","cleaning_fee","minimum_nights","instant_bookable","cancellation_policy","review_scores_rating","In_Downtown","In_Delridge","In_Lake_City","num_amenities","total_nearby_landmarks"
14046127,"within an hour",1,"f","f",123,"University District","Private room",1,2,2,1,1,"Real Bed",90,20,1,"t","strict_14_with_grace_period",0,"f","f","f",18,0
4294376,"within an hour",1,"t","t",7,"Other neighborhoods","Entire home/apt",6,8,2.5,3,3,"Real Bed",335,99,3,"f","moderate",1,"f","f","f",30,0
8150145,"within an hour",1,"f","f",1,"Queen Anne","Entire home/apt",6,6,3,3,3,"Real Bed",307,323,3,"t","super_strict_30",1,"f","f","f",22,3
26641517,"within an hour",1,"f","t",6,"West Seattle","Entire home/apt",4,6,1,2,4,"Real Bed",50,95,2,"t","moderate",1,"f","f","f",36,0
16026470,"within an hour",1,"t","t",1,"Delridge","Entire home/apt",1,2,1,1,1,"Real Bed",60,25,3,"f","strict_14_with_grace_period",1,"f","t","f",35,0
18758081,"within an hour",1,"t","f",1,"Central Area","Entire home/apt",1,4,1,1,2,"Real Bed",120,0,3,"t","moderate",1,"f","f","f",21,0
21077859,"within an hour",1,"t","t",9,"Central Area","Entire home/apt",1,6,1,1,3,"Real Bed",195,60,1,"t","strict_14_with_grace_period",1,"f","f","f",28,0
8155710,"within a few hours",1,"f","t",57,"University District","Shared room",1,1,1,1,1,"Real Bed",45,75,4,"f","strict_14_with_grace_period",1,"f","f","f",21,0
25866615,"within an hour",1,"t","f",2,"Downtown","Entire home/apt",4,4,1,1,3,"Real Bed",140,100,1,"t","moderate",1,"t","f","f",44,5
22817977,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",100,75,2,"t","flexible",1,"f","f","f",38,2
20638901,"within an hour",0.85,"f","f",321,"Rainier Valley","Entire home/apt",4,6,1,2,3,"Real Bed",205,140,2,"t","strict_14_with_grace_period",0,"f","f","f",19,0
24065252,"within an hour",1,"f","t",2,"Ballard","Entire home/apt",6,8,2,3,3,"Real Bed",350,100,3,"t","strict_14_with_grace_period",1,"f","f","f",24,0
27983140,"within an hour",1,"f","f",123,"Capitol Hill","Shared room",1,1,1,1,1,"Real Bed",30,15,1,"t","strict_14_with_grace_period",0,"f","f","f",11,0
22913000,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",150,75,30,"f","strict_14_with_grace_period",1,"t","f","f",13,3
14220165,"within a day",1,"f","t",1,"Magnolia","Entire home/apt",1,3,1,2,2,"Real Bed",260,100,1,"f","flexible",1,"f","f","f",14,0
25427908,"within an hour",1,"t","t",2,"Rainier Valley","Entire home/apt",4,6,2,2,3,"Real Bed",165,150,2,"f","strict_14_with_grace_period",1,"f","f","f",47,0
3821663,"within an hour",0.99,"f","f",8,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",200,10,1,"t","strict_14_with_grace_period",0,"t","f","f",14,3
14282095,"within an hour",1,"t","t",1,"Ballard","Private room",1,2,1,1,1,"Real Bed",55,40,1,"t","moderate",1,"f","f","f",32,0
22209025,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",4,5,2,2,2,"Real Bed",350,129,2,"t","strict",1,"t","f","f",21,5
877203,"within an hour",1,"t","f",2,"Central Area","Private room",1,2,1.5,1,1,"Real Bed",60,30,2,"f","flexible",1,"f","f","f",14,0
29085059,"within an hour",1,"f","f",1,"Ballard","Entire home/apt",1,3,1,2,2,"Real Bed",150,0,3,"t","flexible",1,"f","f","f",17,0
20933028,"within an hour",1,"f","f",1,"Delridge","Private room",2,6,0.5,1,4,"Real Bed",40,0,1,"t","flexible",0,"f","t","f",27,0
25204844,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",2,4,1,1,1,"Real Bed",120,25,1,"f","flexible",1,"f","f","f",36,0
22776255,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",100,75,2,"t","flexible",1,"f","f","f",42,2
20626196,"within an hour",1,"t","f",10,"Capitol Hill","Entire home/apt",2,3,1,1,2,"Real Bed",200,50,1,"t","moderate",1,"f","f","f",30,2
28466215,"within an hour",1,"t","f",3,"Lake City","Entire home/apt",4,4,1,2,2,"Real Bed",100,50,2,"f","moderate",1,"f","f","t",28,0
7021906,"within an hour",1,"t","f",9,"Ballard","Entire home/apt",10,14,3.5,5,9,"Real Bed",363,200,2,"t","moderate",1,"f","f","f",42,0
24790991,"within an hour",1,"t","f",4,"Central Area","Entire home/apt",3,4,2,2,2,"Real Bed",295,225,30,"t","moderate",1,"f","f","f",50,0
7382303,"within a few hours",1,"t","t",1,"Rainier Valley","Entire home/apt",1,2,1,1,2,"Real Bed",150,50,2,"f","flexible",1,"f","f","f",17,0
28286173,"within an hour",0.99,"f","f",521,"Cascade","Entire home/apt",4,5,2,2,2,"Real Bed",350,129,2,"t","strict",0,"f","f","f",25,5
23702119,"within an hour",1,"t","f",10,"Queen Anne","Entire home/apt",2,3,1,1,1,"Real Bed",80,25,1,"f","moderate",1,"f","f","f",27,2
21484178,"within an hour",1,"t","f",1,"Downtown","Entire home/apt",1,2,1.5,2,2,"Real Bed",150,50,2,"t","moderate",1,"t","f","f",31,5
9386699,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,2,2,"Real Bed",120,0,2,"f","flexible",1,"f","f","f",24,0
5470943,"within an hour",1,"t","t",3,"Capitol Hill","Entire home/apt",4,4,1,2,2,"Real Bed",133,80,2,"t","flexible",1,"f","f","f",45,0
23611082,"within an hour",1,"t","t",1,"Beacon Hill","Entire home/apt",2,4,1,1,2,"Real Bed",75,50,1,"t","moderate",1,"f","f","f",32,0
26256232,"within an hour",1,"t","f",2,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",62,20,1,"t","flexible",1,"f","f","f",19,0
16972042,"within an hour",0.94,"f","f",5,"Downtown","Entire home/apt",3,4,1,1,2,"Real Bed",101,70,2,"t","strict_14_with_grace_period",0,"t","f","f",24,5
11169269,"within an hour",1,"f","f",2,"Northgate","Private room",2,4,1,2,2,"Real Bed",40,10,1,"f","moderate",1,"f","f","f",40,0
18075022,"within an hour",1,"f","t",2,"Queen Anne","Entire home/apt",2,4,1,1,2,"Real Bed",175,60,1,"t","flexible",1,"f","f","f",37,0
3898413,"within an hour",1,"t","t",3,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",62,25,2,"t","moderate",1,"f","f","f",55,0
26643765,"within an hour",0.92,"f","t",2,"Other neighborhoods","Private room",1,2,1,1,1,"Airbed",150,0,1,"f","strict_14_with_grace_period",1,"f","f","f",29,0
27909886,"within an hour",1,"f","t",1,"Delridge","Entire home/apt",1,6,1,1,3,"Real Bed",48,55,1,"t","moderate",0,"f","t","f",17,0
13451352,"within an hour",1,"f","f",18,"Central Area","Entire home/apt",2,4,1,1,2,"Real Bed",170,150,3,"t","strict_14_with_grace_period",1,"f","f","f",27,0
16787384,"within a few hours",1,"t","t",1,"Queen Anne","Entire home/apt",1,5,1,2,3,"Real Bed",134,125,25,"f","flexible",1,"f","f","f",36,2
6938103,"within an hour",1,"t","t",2,"University District","Private room",1,2,1,1,1,"Real Bed",79,0,2,"t","moderate",1,"f","f","f",36,0
23702661,"within an hour",1,"t","f",32,"Central Area","Entire home/apt",8,12,3.5,4,6,"Real Bed",450,150,1,"t","strict_14_with_grace_period",1,"f","f","f",29,0
218741,"within an hour",1,"t","t",2,"Ballard","Private room",2,3,1,1,1,"Real Bed",90,25,1,"f","moderate",1,"f","f","f",43,0
24479408,"within an hour",1,"f","f",1,"Capitol Hill","Entire home/apt",2,2,1,1,2,"Real Bed",250,50,3,"t","flexible",1,"f","f","f",52,0
13981404,"within a day",1,"t","t",2,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",95,30,1,"f","strict_14_with_grace_period",1,"f","f","f",17,0
30939362,"within an hour",1,"f","t",1,"Beacon Hill","Private room",2,2,1,1,1,"Real Bed",45,42,1,"f","flexible",1,"f","f","f",19,0
8051134,"within a day",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,1,2,"Real Bed",65,30,2,"f","strict_14_with_grace_period",1,"f","f","f",36,0
15951773,"within a few hours",1,"t","t",1,"Other neighborhoods","Private room",1,1,1,1,1,"Real Bed",30,25,30,"f","strict_14_with_grace_period",1,"f","f","f",10,0
17573676,"within an hour",1,"t","t",5,"Other neighborhoods","Entire home/apt",6,8,3,3,3,"Real Bed",262,99,2,"f","moderate",1,"f","f","f",28,0
14577606,"within an hour",1,"t","f",1,"Queen Anne","Private room",1,2,1,1,1,"Pull-out Sofa",80,0,2,"f","moderate",1,"f","f","f",25,1
19785981,"within an hour",0.99,"f","f",81,"Other neighborhoods","Entire home/apt",4,4,2,2,2,"Real Bed",166,155,1,"t","super_strict_30",1,"f","f","f",17,0
7776701,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",4,4,2,2,2,"Real Bed",289,120,2,"t","strict_14_with_grace_period",1,"f","f","f",34,0
15166071,"within an hour",1,"t","f",3,"Central Area","Private room",2,2,1,1,1,"Real Bed",81,15,2,"f","moderate",1,"f","f","f",19,0
11523055,"within an hour",1,"f","t",13,"Delridge","Private room",1,2,1,1,1,"Real Bed",37,15,1,"t","flexible",0,"f","t","f",27,0
25896487,"within an hour",1,"t","f",2,"Ballard","Entire home/apt",6,8,3.5,3,3,"Real Bed",180,160,2,"f","strict_14_with_grace_period",1,"f","f","f",39,0
28839429,"within a few hours",1,"f","t",2,"Other neighborhoods","Entire home/apt",2,4,1,2,3,"Real Bed",125,75,3,"t","flexible",1,"f","f","f",20,0
7035498,"within an hour",1,"t","t",3,"Downtown","Entire home/apt",2,2,1,0,0,"Real Bed",120,69,2,"t","moderate",1,"t","f","f",35,5
21385754,"within an hour",1,"t","t",1,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",89,30,3,"f","moderate",1,"f","f","f",35,0
25947717,"within an hour",1,"t","t",2,"Magnolia","Private room",1,2,1.5,1,1,"Real Bed",69,25,2,"f","moderate",1,"f","f","f",34,0
23781996,"within an hour",1,"t","f",2,"West Seattle","Entire home/apt",2,2,1,1,2,"Real Bed",100,55,2,"t","flexible",1,"f","f","f",32,0
17510283,"within an hour",1,"t","t",4,"Downtown","Entire home/apt",1,3,1,1,2,"Real Bed",87,45,1,"f","strict_14_with_grace_period",1,"t","f","f",43,6
67270,"within a few hours",1,"f","t",1,"Seward Park","Private room",2,2,1,1,1,"Real Bed",70,0,2,"f","moderate",1,"f","f","f",16,0
24152776,"within an hour",1,"f","f",3,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",87,40,2,"t","moderate",1,"t","f","f",31,3
1686930,"within an hour",1,"t","f",2,"Queen Anne","Entire home/apt",1,6,1,3,4,"Real Bed",172,175,1,"t","moderate",1,"f","f","f",33,1
12918045,"within an hour",1,"t","t",6,"Cascade","Entire home/apt",3,4,1,2,2,"Real Bed",125,115,3,"t","strict_14_with_grace_period",1,"f","f","f",42,0
21568431,"within an hour",1,"f","f",8,"Central Area","Entire home/apt",1,2,1,0,1,"Real Bed",96,35,1,"t","moderate",0,"f","f","f",22,0
22650227,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",1,7,1,3,5,"Real Bed",130,110,2,"t","moderate",1,"f","f","f",27,0
3835995,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",1,2,1,1,1,"Real Bed",84,30,2,"f","flexible",1,"f","f","f",18,0
22245912,"within an hour",1,"f","f",2,"Other neighborhoods","Entire home/apt",1,5,1,2,3,"Real Bed",81,55,180,"t","flexible",1,"f","f","f",29,0
13496747,"within an hour",1,"t","f",1,"Queen Anne","Entire home/apt",2,3,1,1,1,"Real Bed",119,50,2,"f","moderate",1,"f","f","f",26,0
1289082,"within an hour",1,"f","f",11,"Ballard","Entire home/apt",6,6,2,4,4,"Real Bed",275,90,3,"t","strict_14_with_grace_period",0,"f","f","f",38,0
7713599,"within an hour",1,"t","f",1,"Delridge","Entire home/apt",2,5,1,2,2,"Real Bed",135,125,1,"t","moderate",1,"f","t","f",47,0
17096587,"within an hour",0.83,"t","f",1,"Magnolia","Entire home/apt",1,4,1,1,2,"Real Bed",110,68,1,"f","moderate",1,"f","f","f",38,0
25356410,"within an hour",1,"t","t",2,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",110,35,1,"t","flexible",1,"f","f","f",34,0
28028532,"within an hour",1,"f","t",1,"Downtown","Entire home/apt",1,2,1,0,1,"Real Bed",99,20,3,"f","moderate",1,"t","f","f",18,5
26639782,"within an hour",1,"t","f",1,"Other neighborhoods","Entire home/apt",2,5,1,2,2,"Real Bed",115,45,2,"t","moderate",1,"f","f","f",19,0
14760988,"within an hour",1,"t","f",10,"Downtown","Entire home/apt",2,4,1,0,2,"Real Bed",172,85,2,"f","moderate",1,"t","f","f",35,3
19595003,"within an hour",1,"f","f",1,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",185,75,2,"f","strict_14_with_grace_period",1,"f","f","f",40,0
11573287,"within a few hours",1,"t","t",1,"Seward Park","Entire home/apt",2,4,1,2,2,"Real Bed",120,0,3,"f","moderate",1,"f","f","f",47,0
26964476,"within an hour",1,"f","t",19,"Ballard","Entire home/apt",4,10,1,2,5,"Real Bed",472,169,1,"t","super_strict_60",1,"f","f","f",38,0
28051995,"within an hour",1,"t","f",1,"Northgate","Entire home/apt",1,2,1,1,1,"Real Bed",64,0,3,"t","flexible",1,"f","f","f",32,0
25871125,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",450,75,2,"t","flexible",0,"f","f","f",37,2
30084717,"within an hour",0.96,"t","f",3,"Queen Anne","Entire home/apt",2,3,1,1,1,"Real Bed",150,60,1,"t","moderate",1,"f","f","f",22,2
20899115,"within an hour",1,"t","f",1,"Central Area","Entire home/apt",1,2,1,0,1,"Real Bed",85,0,1,"t","moderate",1,"f","f","f",23,0
22913011,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",150,75,30,"f","strict_14_with_grace_period",1,"t","f","f",13,4
9813231,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",2,2,1,1,1,"Real Bed",239,75,3,"t","strict_14_with_grace_period",1,"t","f","f",19,5
12510231,"within an hour",1,"t","t",1,"Central Area","Entire home/apt",2,2,1,0,1,"Real Bed",99,50,2,"t","moderate",1,"f","f","f",22,0
15009678,"within an hour",1,"t","f",13,"Downtown","Entire home/apt",2,2,1,1,1,"Real Bed",155,100,3,"t","flexible",1,"t","f","f",40,5
11478387,"within an hour",1,"f","t",2,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",75,20,3,"f","moderate",1,"f","f","f",24,0
27554294,"within an hour",1,"t","f",1,"Magnolia","Private room",1,2,1,1,1,"Real Bed",85,30,2,"t","moderate",1,"f","f","f",40,0
29157564,"within a few hours",1,"f","f",1,"Lake City","Entire home/apt",1,4,1,2,2,"Real Bed",90,45,2,"f","flexible",1,"f","f","t",25,0
10344631,"within an hour",1,"f","t",1,"Northgate","Private room",1,1,1,1,1,"Real Bed",59,7,1,"f","strict_14_with_grace_period",1,"f","f","f",28,0
3308979,"within a few hours",1,"t","f",4,"Queen Anne","Entire home/apt",8,7,3.5,4,5,"Real Bed",900,300,4,"f","strict_14_with_grace_period",1,"f","f","f",55,1
20212882,"within an hour",1,"t","t",6,"Capitol Hill","Entire home/apt",4,8,2.5,3,3,"Real Bed",89,150,1,"t","flexible",1,"f","f","f",60,0
25112702,"within an hour",1,"t","t",3,"Central Area","Entire home/apt",2,3,1,1,1,"Real Bed",90,25,2,"t","strict_14_with_grace_period",0,"f","f","f",31,0
1914051,"within an hour",1,"f","t",2,"Queen Anne","Entire home/apt",2,2,1,1,1,"Real Bed",74,50,7,"f","strict_14_with_grace_period",1,"f","f","f",35,1
14253249,"within a day",0.67,"f","t",1,"Cascade","Entire home/apt",1,2,1,0,1,"Real Bed",105,0,3,"f","flexible",1,"f","f","f",22,2
6066570,"within a few hours",1,"f","t",1,"Capitol Hill","Entire home/apt",8,10,3.5,6,7,"Real Bed",750,150,5,"f","strict_14_with_grace_period",1,"f","f","f",20,0
17046588,"within an hour",0.99,"f","f",521,"Downtown","Entire home/apt",4,5,2,2,2,"Real Bed",350,129,2,"t","strict",0,"t","f","f",25,5
30205267,"within an hour",1,"f","f",1,"Ballard","Entire home/apt",1,2,1,1,1,"Real Bed",59,50,1,"t","strict_14_with_grace_period",1,"f","f","f",18,0
15792703,"within an hour",1,"t","f",1,"West Seattle","Entire home/apt",1,4,1,1,2,"Real Bed",200,30,2,"t","moderate",1,"f","f","f",31,0
1349175,"within an hour",0.91,"t","t",2,"Capitol Hill","Private room",2,4,1,1,2,"Real Bed",60,25,2,"f","moderate",1,"f","f","f",46,0
2998728,"within an hour",1,"t","t",2,"Queen Anne","Entire home/apt",1,8,2,4,4,"Real Bed",300,150,3,"t","moderate",1,"f","f","f",43,1
13041086,"within an hour",1,"f","t",1,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",95,30,1,"f","moderate",1,"f","f","f",28,0
26721802,"within a few hours",1,"f","f",1,"Central Area","Entire home/apt",1,2,1,1,1,"Real Bed",122,0,30,"f","flexible",0,"f","f","f",31,0
16815738,"within a few hours",1,"t","t",1,"Other neighborhoods","Private room",1,1,1,1,1,"Real Bed",23,0,4,"f","strict_14_with_grace_period",1,"f","f","f",27,0
2995996,"within an hour",1,"t","t",3,"Central Area","Entire home/apt",3,6,2,3,0,"Real Bed",225,70,3,"t","flexible",1,"f","f","f",50,0
15927940,"within an hour",1,"t","t",3,"Downtown","Entire home/apt",2,2,1,0,0,"Real Bed",119,65,1,"t","moderate",1,"t","f","f",25,3
22734794,"within an hour",1,"t","f",3,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",80,60,2,"t","flexible",1,"f","f","f",26,0
20635859,"within an hour",1,"f","f",3,"Beacon Hill","Private room",1,2,1,1,1,"Real Bed",40,10,1,"f","flexible",1,"f","f","f",19,0
25356262,"within an hour",0.94,"t","t",1,"Beacon Hill","Entire home/apt",1,2,1,0,1,"Real Bed",95,35,2,"t","flexible",1,"f","f","f",29,0
26888506,"within a few hours",1,"t","t",2,"University District","Entire home/apt",1,2,1,1,1,"Real Bed",135,50,2,"t","moderate",1,"f","f","f",28,0
27262145,"within an hour",1,"f","t",15,"Capitol Hill","Shared room",1,1,3.5,1,1,"Real Bed",25,0,2,"t","strict_14_with_grace_period",1,"f","f","f",19,0
29251722,"within an hour",1,"t","f",11,"Downtown","Entire home/apt",1,6,1,2,3,"Real Bed",170,125,2,"t","flexible",1,"t","f","f",50,3
24388227,"within an hour",1,"t","f",4,"Central Area","Entire home/apt",1,12,2.5,4,5,"Real Bed",125,165,1,"t","moderate",1,"f","f","f",36,0
1136522,"within an hour",0.92,"f","t",51,"Other neighborhoods","Entire home/apt",1,4,1,1,2,"Real Bed",85,70,20,"f","moderate",0,"f","f","f",24,0
30815319,"within an hour",1,"f","f",1,"West Seattle","Entire home/apt",2,3,1,1,2,"Real Bed",72,39,1,"f","flexible",1,"f","f","f",14,0
12223760,"within an hour",1,"f","f",40,"Capitol Hill","Private room",1,2,1,0,1,"Real Bed",59,0,1,"t","moderate",1,"f","f","f",24,0
20071314,"within an hour",1,"f","f",3,"Queen Anne","Private room",1,2,1,1,1,"Real Bed",75,25,2,"t","flexible",0,"f","f","f",34,1
29266015,"within an hour",0.98,"f","f",8,"Queen Anne","Entire home/apt",2,4,1,1,2,"Real Bed",99,50,2,"t","flexible",0,"f","f","f",14,3
23983736,"within an hour",1,"f","f",123,"Other neighborhoods","Private room",1,2,2,1,1,"Real Bed",40,20,1,"t","strict_14_with_grace_period",0,"f","f","f",9,0
5457915,"within a few hours",1,"t","t",1,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",45,25,2,"f","moderate",1,"f","f","f",28,0
24497720,"within an hour",1,"t","t",2,"Other neighborhoods","Private room",1,2,1,1,1,"Real Bed",48,0,2,"t","moderate",1,"f","f","f",22,0
637710,"within a few hours",1,"t","t",1,"Other neighborhoods","Entire home/apt",7,8,1,3,7,"Real Bed",240,60,6,"f","moderate",1,"f","f","f",32,0
24221741,"within an hour",1,"t","f",1,"Capitol Hill","Entire home/apt",1,2,1,1,1,"Real Bed",90,40,2,"f","flexible",1,"f","f","f",19,0
26466765,"within an hour",1,"t","f",8,"West Seattle","Entire home/apt",1,6,2.5,3,3,"Real Bed",400,200,4,"t","strict_14_with_grace_period",1,"f","f","f",44,0
30513400,"within an hour",1,"f","f",1,"Capitol Hill","Entire home/apt",1,8,3.5,3,4,"Real Bed",200,175,3,"f","moderate",1,"f","f","f",32,0
3889280,"within a few hours",1,"f","t",57,"Other neighborhoods","Shared room",1,1,3.5,1,1,"Real Bed",45,75,4,"f","strict_14_with_grace_period",1,"f","f","f",25,0
24313566,"within an hour",1,"t","t",2,"Central Area","Entire home/apt",5,5,1,2,2,"Real Bed",145,95,3,"t","flexible",1,"f","f","f",34,0
24540346,"within an hour",0.8,"f","t",3,"University District","Entire home/apt",1,4,1,1,2,"Real Bed",150,75,3,"t","strict_14_with_grace_period",0,"f","f","f",28,0
19844795,"within an hour",1,"t","t",5,"West Seattle","Entire home/apt",1,2,1,0,1,"Real Bed",79,60,2,"t","strict_14_with_grace_period",1,"f","f","f",38,0
27139715,"within an hour",1,"t","f",1,"Capitol Hill","Entire home/apt",4,7,2.5,2,2,"Real Bed",180,45,2,"t","strict_14_with_grace_period",1,"f","f","f",26,0
25908648,"within a few hours",1,"f","t",1,"Central Area","Entire home/apt",1,2,1,1,1,"Real Bed",81,0,2,"t","strict_14_with_grace_period",1,"f","f","f",18,0
23832970,"within a day",1,"f","t",1,"Capitol Hill","Private room",1,1,1,1,1,"Real Bed",109,25,4,"f","moderate",1,"f","f","f",28,2
24602364,"within an hour",1,"f","t",1,"Capitol Hill","Private room",1,1,1,0,1,"Real Bed",60,25,1,"f","flexible",1,"f","f","f",25,0
22767814,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",100,75,2,"t","flexible",1,"f","f","f",43,2
25679717,"within an hour",1,"t","f",5,"Downtown","Entire home/apt",4,4,1,1,1,"Real Bed",169,85,1,"t","moderate",1,"t","f","f",36,3
29282825,"within an hour",1,"t","f",10,"Capitol Hill","Entire home/apt",2,3,1,1,2,"Real Bed",85,75,2,"f","strict_14_with_grace_period",1,"f","f","f",15,0
28388100,"within an hour",0.98,"f","f",8,"Capitol Hill","Entire home/apt",2,4,1,1,2,"Real Bed",120,50,2,"t","flexible",1,"f","f","f",20,0
1146966,"within an hour",1,"t","t",3,"Other neighborhoods","Private room",2,3,1,1,2,"Real Bed",60,40,2,"f","moderate",1,"f","f","f",42,0
22589281,"within an hour",0.99,"f","f",14,"Queen Anne","Entire home/apt",4,5,1,2,2,"Real Bed",95,125,1,"f","strict_14_with_grace_period",1,"f","f","f",38,3
24142554,"within an hour",1,"f","f",35,"Capitol Hill","Entire home/apt",1,2,1,0,1,"Real Bed",200,50,2,"t","strict_14_with_grace_period",1,"f","f","f",22,2
13908739,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",2,3,1,1,1,"Real Bed",70,25,2,"t","moderate",1,"f","f","f",30,0
7921065,"within an hour",1,"t","t",1,"Interbay","Entire home/apt",2,3,1,1,1,"Real Bed",141,125,2,"t","strict_14_with_grace_period",1,"f","f","f",24,0
20881419,"within an hour",1,"t","t",1,"Delridge","Entire home/apt",1,8,3.5,3,4,"Real Bed",350,150,2,"t","flexible",1,"f","t","f",40,0
222885,"within a few hours",1,"t","t",2,"Other neighborhoods","Private room",2,2,1,1,1,"Real Bed",75,0,2,"f","moderate",1,"f","f","f",24,0
15288743,"within an hour",1,"f","f",2,"Other neighborhoods","Entire home/apt",2,4,1.5,2,2,"Real Bed",120,50,2,"t","flexible",1,"f","f","f",43,0
6687395,"within an hour",1,"t","t",1,"West Seattle","Entire home/apt",2,2,1,0,1,"Real Bed",99,30,2,"t","moderate",1,"f","f","f",21,0
13332139,"within an hour",1,"f","f",18,"Central Area","Entire home/apt",1,6,2,3,4,"Real Bed",300,190,3,"t","strict_14_with_grace_period",1,"f","f","f",39,0
19102493,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",1,2,1,0,1,"Real Bed",230,75,3,"t","strict_14_with_grace_period",1,"t","f","f",18,3
21861677,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,2,3,"Real Bed",125,130,2,"f","moderate",1,"f","f","f",44,0
22076915,"within an hour",0.99,"f","f",647,"Ballard","Entire home/apt",1,6,1,2,3,"Real Bed",110,90,1,"t","strict_14_with_grace_period",0,"f","f","f",37,0
8385444,"within an hour",1,"t","t",3,"Northgate","Entire home/apt",2,5,1,1,3,"Real Bed",82,40,1,"t","moderate",1,"f","f","f",45,0
3449059,"within an hour",0.99,"f","f",8,"Downtown","Entire home/apt",1,2,1,1,1,"Real Bed",139,10,1,"t","strict_14_with_grace_period",0,"t","f","f",13,3
16822666,"within an hour",0.99,"f","f",152,"Downtown","Entire home/apt",4,4,2,2,2,"Real Bed",179,120,3,"t","strict_14_with_grace_period",1,"t","f","f",18,1
14369251,"within an hour",1,"f","f",3,"Northgate","Private room",1,1,1,1,1,"Real Bed",50,20,3,"t","strict_14_with_grace_period",0,"f","f","f",13,0
13652887,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",2,2,1,1,1,"Real Bed",125,35,2,"f","moderate",1,"f","f","f",37,0
24338048,"within an hour",1,"f","f",35,"Queen Anne","Entire home/apt",1,2,1,0,1,"Real Bed",200,50,2,"t","strict_14_with_grace_period",1,"f","f","f",21,3
21448489,"within an hour",1,"t","f",2,"Other neighborhoods","Entire home/apt",1,2,1,1,1,"Real Bed",95,50,2,"f","moderate",1,"f","f","f",52,0
5143441,"within an hour",1,"t","t",1,"Ballard","Entire home/apt",2,5,1,1,3,"Real Bed",120,35,2,"t","moderate",1,"f","f","f",24,0
14524187,"within an hour",1,"f","f",1,"Queen Anne","Entire home/apt",1,2,1,1,1,"Real Bed",175,0,2,"f","flexible",1,"f","f","f",16,1
28032424,"within an hour",1,"t","f",2,"Capitol Hill","Entire home/apt",2,3,1,1,1,"Real Bed",135,60,1,"t","moderate",1,"f","f","f",32,0
7418814,"within an hour",1,"t","t",1,"Other neighborhoods","Entire home/apt",2,4,1,1,2,"Real Bed",86,60,2,"t","moderate",1,"f","f","f",29,0
22265881,"within an hour",1,"f","f",1292,"Downtown","Entire home/apt",4,4,1,1,2,"Real Bed",1002,99,1,"t","strict_14_with_grace_period",1,"t","f","f",20,5
12113826,"within a few hours",0.97,"f","t",5,"Downtown","Shared room",1,8,8,1,8,"Real Bed",39,6,1,"f","flexible",1,"t","f","f",21,5
21472412,"within an hour",1,"f","f",1,"Seward Park","Entire home/apt",1,4,2,2,2,"Real Bed",179,100,2,"f","strict_14_with_grace_period",1,"f","f","f",23,0
27498875,"within an hour",1,"t","t",1,"Queen Anne","Entire home/apt",3,2,1,1,1,"Real Bed",127,75,3,"t","moderate",1,"f","f","f",34,3
3852117,"within an hour",1,"t","t",2,"Other neighborhoods","Entire home/apt",2,3,0.5,0,2,"Real Bed",42,20,1,"t","moderate",1,"f","f","f",12,0
22818034,"within an hour",1,"t","f",131,"Cascade","Entire home/apt",1,2,1,1,1,"Real Bed",100,75,2,"t","flexible",0,"f","f","f",38,2
